Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2354, Accuracy=92.72%
         Val Loss=0.4560, Accuracy=93.33%
         MMD Loss=0.0000, Regular Loss=0.0062
Epoch 20: Train Loss=0.0048, Accuracy=99.86%
         Val Loss=0.3505, Accuracy=93.61%
         MMD Loss=0.0000, Regular Loss=0.0048
Training completed.
Model for train domain CabSpicy1 to test domain HujiPC saved to exps/CNN_mmd2_0/CabSpicy1_to_HujiPC/weights/model_final_CabSpicy1_to_HujiPC.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=0.2903, Accuracy=90.58%
         Val Loss=0.5177, Accuracy=86.50%
         MMD Loss=0.0000, Regular Loss=0.2901
Epoch 2: Train Loss=0.0798, Accuracy=97.66%
         Val Loss=0.5687, Accuracy=88.04%
         MMD Loss=0.0000, Regular Loss=0.0797
Epoch 3: Train Loss=0.0410, Accuracy=98.75%
         Val Loss=0.5372, Accuracy=91.32%
         MMD Loss=0.0000, Regular Loss=0.0410
Epoch 4: Train Loss=0.0300, Accuracy=99.07%
         Val Loss=0.5338, Accuracy=89.33%
         MMD Loss=0.0000, Regular Loss=0.0299
Epoch 5: Train Loss=0.0217, Accuracy=99.27%
         Val Loss=0.5162, Accuracy=92.17%
         MMD Loss=0.0000, Regular Loss=0.0217
Epoch 6: Train Loss=0.0144, Accuracy=99.51%
         Val Loss=0.5375, Accuracy=92.42%
         MMD Loss=0.0000, Regular Loss=0.0148
Epoch 7: Train Loss=0.0169, Accuracy=99.52%
         Val Loss=0.4711, Accuracy=92.57%
         MMD Loss=0.0000, Regular Loss=0.0169
Epoch 8: Train Loss=0.0101, Accuracy=99.67%
         Val Loss=0.5162, Accuracy=92.15%
         MMD Loss=0.0000, Regular Loss=0.0101
Epoch 9: Train Loss=0.0110, Accuracy=99.69%
         Val Loss=0.5733, Accuracy=92.88%
         MMD Loss=0.0000, Regular Loss=0.0109
Epoch 10: Train Loss=0.0115, Accuracy=99.62%
         Val Loss=0.5533, Accuracy=93.00%
         MMD Loss=0.0000, Regular Loss=0.0115
Epoch 11: Train Loss=0.0071, Accuracy=99.81%
         Val Loss=0.5563, Accuracy=92.44%
         MMD Loss=0.0000, Regular Loss=0.0070
Epoch 12: Train Loss=0.0070, Accuracy=99.77%
         Val Loss=0.5321, Accuracy=92.92%
         MMD Loss=0.0000, Regular Loss=0.0070
Epoch 13: Train Loss=0.0099, Accuracy=99.72%
         Val Loss=0.8138, Accuracy=91.30%
         MMD Loss=0.0000, Regular Loss=0.0099
Epoch 14: Train Loss=0.0066, Accuracy=99.79%
         Val Loss=0.7472, Accuracy=92.21%
         MMD Loss=0.0000, Regular Loss=0.0066
Epoch 15: Train Loss=0.0058, Accuracy=99.83%
         Val Loss=0.7374, Accuracy=91.86%
         MMD Loss=0.0000, Regular Loss=0.0058
Epoch 16: Train Loss=0.0096, Accuracy=99.72%
         Val Loss=1.0201, Accuracy=91.94%
         MMD Loss=0.0000, Regular Loss=0.0096
Epoch 17: Train Loss=0.0074, Accuracy=99.77%
         Val Loss=0.5862, Accuracy=93.64%
         MMD Loss=0.0000, Regular Loss=0.0073
Epoch 18: Train Loss=0.0036, Accuracy=99.88%
         Val Loss=0.6417, Accuracy=92.23%
         MMD Loss=0.0000, Regular Loss=0.0036
Epoch 19: Train Loss=0.0031, Accuracy=99.87%
         Val Loss=0.8901, Accuracy=89.80%
         MMD Loss=0.0000, Regular Loss=0.0031
Epoch 20: Train Loss=0.0043, Accuracy=99.87%
         Val Loss=0.7755, Accuracy=92.54%
         MMD Loss=0.0000, Regular Loss=0.0043
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer1 saved to exps/CNN_mmd2_0/CabSpicy1_to_TLVunContainer1/weights/model_final_CabSpicy1_to_TLVunContainer1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=0.2928, Accuracy=90.37%
         Val Loss=0.4936, Accuracy=86.41%
         MMD Loss=0.0000, Regular Loss=0.2928
Epoch 2: Train Loss=0.0802, Accuracy=97.56%
         Val Loss=0.4509, Accuracy=91.21%
         MMD Loss=0.0000, Regular Loss=0.0802
Epoch 3: Train Loss=0.0459, Accuracy=98.47%
         Val Loss=0.5781, Accuracy=88.22%
         MMD Loss=0.0000, Regular Loss=0.0459
Epoch 4: Train Loss=0.0338, Accuracy=99.00%
         Val Loss=0.5463, Accuracy=91.08%
         MMD Loss=0.0000, Regular Loss=0.0338
Epoch 5: Train Loss=0.0234, Accuracy=99.16%
         Val Loss=0.5587, Accuracy=92.75%
         MMD Loss=0.0000, Regular Loss=0.0234
Epoch 6: Train Loss=0.0214, Accuracy=99.35%
         Val Loss=0.4184, Accuracy=93.10%
         MMD Loss=0.0000, Regular Loss=0.0214
Epoch 7: Train Loss=0.0144, Accuracy=99.55%
         Val Loss=0.4609, Accuracy=93.04%
         MMD Loss=0.0000, Regular Loss=0.0144
Epoch 8: Train Loss=0.0146, Accuracy=99.58%
         Val Loss=0.5653, Accuracy=92.41%
         MMD Loss=0.0000, Regular Loss=0.0146
Epoch 9: Train Loss=0.0120, Accuracy=99.64%
         Val Loss=0.5650, Accuracy=93.06%
         MMD Loss=0.0000, Regular Loss=0.0120
Epoch 10: Train Loss=0.0116, Accuracy=99.60%
         Val Loss=0.6209, Accuracy=92.60%
         MMD Loss=0.0000, Regular Loss=0.0116
Epoch 11: Train Loss=0.0079, Accuracy=99.72%
         Val Loss=0.6401, Accuracy=91.02%
         MMD Loss=0.0000, Regular Loss=0.0079
Epoch 12: Train Loss=0.0077, Accuracy=99.77%
         Val Loss=0.7325, Accuracy=91.46%
         MMD Loss=0.0000, Regular Loss=0.0077
Epoch 13: Train Loss=0.0097, Accuracy=99.69%
         Val Loss=0.6543, Accuracy=93.04%
         MMD Loss=0.0000, Regular Loss=0.0097
Epoch 14: Train Loss=0.0074, Accuracy=99.73%
         Val Loss=0.7616, Accuracy=91.04%
         MMD Loss=0.0000, Regular Loss=0.0074
Epoch 15: Train Loss=0.0061, Accuracy=99.80%
         Val Loss=0.7222, Accuracy=93.00%
         MMD Loss=0.0000, Regular Loss=0.0062
Epoch 16: Train Loss=0.0057, Accuracy=99.87%
         Val Loss=0.7404, Accuracy=92.58%
         MMD Loss=0.0000, Regular Loss=0.0057
Epoch 17: Train Loss=0.0044, Accuracy=99.87%
         Val Loss=0.7706, Accuracy=92.10%
         MMD Loss=0.0000, Regular Loss=0.0044
Epoch 18: Train Loss=0.0085, Accuracy=99.76%
         Val Loss=0.8895, Accuracy=90.11%
         MMD Loss=0.0000, Regular Loss=0.0085
Epoch 19: Train Loss=0.0032, Accuracy=99.89%
         Val Loss=0.6687, Accuracy=92.77%
         MMD Loss=0.0000, Regular Loss=0.0032
Epoch 20: Train Loss=0.0048, Accuracy=99.82%
         Val Loss=0.7153, Accuracy=93.18%
         MMD Loss=0.0000, Regular Loss=0.0048
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer2 saved to exps/CNN_mmd2_0/CabSpicy1_to_TLVunContainer2/weights/model_final_CabSpicy1_to_TLVunContainer2.pth
Running MMD experiment for train domain: HujiPC and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2302, Accuracy=92.39%
         Val Loss=0.6110, Accuracy=92.03%
         MMD Loss=0.0000, Regular Loss=0.2300
Epoch 2: Train Loss=0.0484, Accuracy=98.47%
         Val Loss=0.4800, Accuracy=93.85%
         MMD Loss=0.0000, Regular Loss=0.0484
Epoch 3: Train Loss=0.0299, Accuracy=99.06%
         Val Loss=0.6815, Accuracy=93.21%
         MMD Loss=0.0000, Regular Loss=0.0299
Epoch 4: Train Loss=0.0191, Accuracy=99.41%
         Val Loss=0.5910, Accuracy=94.59%
         MMD Loss=0.0000, Regular Loss=0.0217
Epoch 5: Train Loss=0.0212, Accuracy=99.31%
         Val Loss=0.6765, Accuracy=94.09%
         MMD Loss=0.0000, Regular Loss=0.0212
Epoch 6: Train Loss=0.0148, Accuracy=99.53%
         Val Loss=0.6182, Accuracy=93.54%
         MMD Loss=0.0000, Regular Loss=0.0148
Epoch 7: Train Loss=0.0137, Accuracy=99.60%
         Val Loss=0.6623, Accuracy=92.97%
         MMD Loss=0.0000, Regular Loss=0.0137
Epoch 8: Train Loss=0.0122, Accuracy=99.61%
         Val Loss=0.6365, Accuracy=94.73%
         MMD Loss=0.0000, Regular Loss=0.0122
Epoch 9: Train Loss=0.0092, Accuracy=99.71%
         Val Loss=0.7159, Accuracy=93.04%
         MMD Loss=0.0000, Regular Loss=0.0092
Epoch 10: Train Loss=0.0139, Accuracy=99.60%
         Val Loss=0.6860, Accuracy=92.28%
         MMD Loss=0.0000, Regular Loss=0.0138
Epoch 11: Train Loss=0.0095, Accuracy=99.68%
         Val Loss=0.8934, Accuracy=93.92%
         MMD Loss=0.0000, Regular Loss=0.0098
Epoch 12: Train Loss=0.0094, Accuracy=99.70%
         Val Loss=0.7574, Accuracy=93.81%
         MMD Loss=0.0000, Regular Loss=0.0094
Epoch 13: Train Loss=0.0061, Accuracy=99.82%
         Val Loss=0.8356, Accuracy=92.71%
         MMD Loss=0.0000, Regular Loss=0.0061
Epoch 14: Train Loss=0.0067, Accuracy=99.76%
         Val Loss=0.7369, Accuracy=92.91%
         MMD Loss=0.0000, Regular Loss=0.0067
Epoch 15: Train Loss=0.0080, Accuracy=99.77%
         Val Loss=0.9153, Accuracy=92.42%
         MMD Loss=0.0000, Regular Loss=0.0196
Epoch 16: Train Loss=0.0066, Accuracy=99.75%
         Val Loss=1.0975, Accuracy=91.66%
         MMD Loss=0.0000, Regular Loss=0.0066
Epoch 17: Train Loss=0.0055, Accuracy=99.85%
         Val Loss=0.7994, Accuracy=92.91%
         MMD Loss=0.0000, Regular Loss=0.0055
Epoch 18: Train Loss=0.0058, Accuracy=99.83%
         Val Loss=0.9830, Accuracy=93.09%
         MMD Loss=0.0000, Regular Loss=0.0058
Epoch 19: Train Loss=0.0067, Accuracy=99.80%
         Val Loss=0.8968, Accuracy=92.65%
         MMD Loss=0.0000, Regular Loss=0.0067
Epoch 20: Train Loss=0.0054, Accuracy=99.84%
         Val Loss=0.9511, Accuracy=93.05%
         MMD Loss=0.0000, Regular Loss=0.0054
Training completed.
Model for train domain HujiPC to test domain AwsCont saved to exps/CNN_mmd2_0/HujiPC_to_AwsCont/weights/model_final_HujiPC_to_AwsCont.pth
Running MMD experiment for train domain: HujiPC and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=0.2247, Accuracy=92.59%
         Val Loss=0.2879, Accuracy=87.11%
         MMD Loss=0.0000, Regular Loss=0.2246
Epoch 2: Train Loss=0.0521, Accuracy=98.40%
         Val Loss=0.1392, Accuracy=96.15%
         MMD Loss=0.0000, Regular Loss=0.0537
Epoch 3: Train Loss=0.0318, Accuracy=99.08%
         Val Loss=0.3200, Accuracy=88.37%
         MMD Loss=0.0000, Regular Loss=0.0318
Epoch 4: Train Loss=0.0216, Accuracy=99.33%
         Val Loss=0.3761, Accuracy=88.70%
         MMD Loss=0.0000, Regular Loss=0.0216
Epoch 5: Train Loss=0.0177, Accuracy=99.46%
         Val Loss=0.1342, Accuracy=97.15%
         MMD Loss=0.0000, Regular Loss=0.0182
Epoch 6: Train Loss=0.0171, Accuracy=99.43%
         Val Loss=0.3602, Accuracy=91.13%
         MMD Loss=0.0000, Regular Loss=0.0171
Epoch 7: Train Loss=0.0119, Accuracy=99.62%
         Val Loss=0.4996, Accuracy=87.87%
         MMD Loss=0.0000, Regular Loss=0.0119
Epoch 8: Train Loss=0.0145, Accuracy=99.55%
         Val Loss=0.1173, Accuracy=98.08%
         MMD Loss=0.0000, Regular Loss=0.0145
Epoch 9: Train Loss=0.0107, Accuracy=99.68%
         Val Loss=0.1894, Accuracy=95.56%
         MMD Loss=0.0000, Regular Loss=0.0107
Epoch 10: Train Loss=0.0088, Accuracy=99.70%
         Val Loss=1.1607, Accuracy=84.60%
         MMD Loss=0.0000, Regular Loss=0.0088
Epoch 11: Train Loss=0.0101, Accuracy=99.69%
         Val Loss=0.3700, Accuracy=92.22%
         MMD Loss=0.0000, Regular Loss=0.0101
Epoch 12: Train Loss=0.0087, Accuracy=99.72%
         Val Loss=0.4161, Accuracy=89.12%
         MMD Loss=0.0000, Regular Loss=0.0087
Epoch 13: Train Loss=0.0088, Accuracy=99.72%
         Val Loss=0.3016, Accuracy=92.22%
         MMD Loss=0.0000, Regular Loss=0.0088
Epoch 14: Train Loss=0.0062, Accuracy=99.81%
         Val Loss=0.5252, Accuracy=89.54%
         MMD Loss=0.0000, Regular Loss=0.0062
Epoch 15: Train Loss=0.0081, Accuracy=99.76%
         Val Loss=0.3172, Accuracy=91.72%
         MMD Loss=0.0000, Regular Loss=0.0081
Epoch 16: Train Loss=0.0065, Accuracy=99.80%
         Val Loss=0.3128, Accuracy=91.88%
         MMD Loss=0.0000, Regular Loss=0.0065
Epoch 17: Train Loss=0.0060, Accuracy=99.87%
         Val Loss=0.7148, Accuracy=85.77%
         MMD Loss=0.0000, Regular Loss=0.0060
Epoch 18: Train Loss=0.0072, Accuracy=99.80%
         Val Loss=0.5458, Accuracy=88.28%
         MMD Loss=0.0000, Regular Loss=0.0072
Epoch 19: Train Loss=0.0049, Accuracy=99.84%
         Val Loss=0.4375, Accuracy=90.63%
         MMD Loss=0.0000, Regular Loss=0.0049
Epoch 20: Train Loss=0.0076, Accuracy=99.76%
         Val Loss=0.3919, Accuracy=91.30%
         MMD Loss=0.0000, Regular Loss=0.0076
Training completed.
Model for train domain HujiPC to test domain BenContainer saved to exps/CNN_mmd2_0/HujiPC_to_BenContainer/weights/model_final_HujiPC_to_BenContainer.pth
Running MMD experiment for train domain: HujiPC and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=0.2152, Accuracy=93.01%
         Val Loss=0.2691, Accuracy=92.36%
         MMD Loss=0.0000, Regular Loss=0.2150
Epoch 2: Train Loss=0.0474, Accuracy=98.49%
         Val Loss=0.3436, Accuracy=89.31%
         MMD Loss=0.0000, Regular Loss=0.0474
Epoch 3: Train Loss=0.0268, Accuracy=99.15%
         Val Loss=0.2708, Accuracy=92.04%
         MMD Loss=0.0000, Regular Loss=0.0268
Epoch 4: Train Loss=0.0202, Accuracy=99.43%
         Val Loss=0.2522, Accuracy=91.15%
         MMD Loss=0.0000, Regular Loss=0.0202
Epoch 5: Train Loss=0.0157, Accuracy=99.48%
         Val Loss=0.3695, Accuracy=90.88%
         MMD Loss=0.0000, Regular Loss=0.0157
Epoch 6: Train Loss=0.0160, Accuracy=99.46%
         Val Loss=0.2688, Accuracy=92.80%
         MMD Loss=0.0000, Regular Loss=0.0160
Epoch 7: Train Loss=0.0133, Accuracy=99.67%
         Val Loss=0.5965, Accuracy=87.99%
         MMD Loss=0.0000, Regular Loss=0.0133
Epoch 8: Train Loss=0.0126, Accuracy=99.56%
         Val Loss=0.4587, Accuracy=88.62%
         MMD Loss=0.0000, Regular Loss=0.0125
Epoch 9: Train Loss=0.0119, Accuracy=99.66%
         Val Loss=0.3705, Accuracy=90.70%
         MMD Loss=0.0000, Regular Loss=0.0119
Epoch 10: Train Loss=0.0081, Accuracy=99.75%
         Val Loss=0.2725, Accuracy=93.27%
         MMD Loss=0.0000, Regular Loss=0.0081
Epoch 11: Train Loss=0.0107, Accuracy=99.65%
         Val Loss=0.3359, Accuracy=92.91%
         MMD Loss=0.0000, Regular Loss=0.0108
Epoch 12: Train Loss=0.0089, Accuracy=99.69%
         Val Loss=0.2919, Accuracy=93.35%
         MMD Loss=0.0000, Regular Loss=0.0154
Epoch 13: Train Loss=0.0109, Accuracy=99.66%
         Val Loss=0.3362, Accuracy=92.66%
         MMD Loss=0.0000, Regular Loss=0.0109
Epoch 14: Train Loss=0.0060, Accuracy=99.80%
         Val Loss=0.4692, Accuracy=90.65%
         MMD Loss=0.0000, Regular Loss=0.0060
Epoch 15: Train Loss=0.0057, Accuracy=99.82%
         Val Loss=0.4640, Accuracy=90.04%
         MMD Loss=0.0000, Regular Loss=0.0057
Epoch 16: Train Loss=0.0070, Accuracy=99.77%
         Val Loss=0.3141, Accuracy=93.52%
         MMD Loss=0.0000, Regular Loss=0.0070
Epoch 17: Train Loss=0.0066, Accuracy=99.79%
         Val Loss=0.4192, Accuracy=91.20%
         MMD Loss=0.0000, Regular Loss=0.0066
Epoch 18: Train Loss=0.0065, Accuracy=99.78%
         Val Loss=0.5389, Accuracy=86.94%
         MMD Loss=0.0000, Regular Loss=0.0065
Epoch 19: Train Loss=0.0035, Accuracy=99.87%
         Val Loss=0.3244, Accuracy=93.89%
         MMD Loss=0.0000, Regular Loss=0.0035
Epoch 20: Train Loss=0.0078, Accuracy=99.76%
         Val Loss=0.4048, Accuracy=92.05%
         MMD Loss=0.0000, Regular Loss=0.0078
Training completed.
Model for train domain HujiPC to test domain CabSpicy1 saved to exps/CNN_mmd2_0/HujiPC_to_CabSpicy1/weights/model_final_HujiPC_to_CabSpicy1.pth
Running MMD experiment for train domain: HujiPC and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=0.2247, Accuracy=92.57%
         Val Loss=0.0615, Accuracy=98.27%
         MMD Loss=0.0000, Regular Loss=0.2246
Epoch 2: Train Loss=0.0577, Accuracy=98.23%
         Val Loss=0.0476, Accuracy=98.41%
         MMD Loss=0.0000, Regular Loss=0.0576
Epoch 3: Train Loss=0.0340, Accuracy=98.92%
         Val Loss=0.0372, Accuracy=98.88%
         MMD Loss=0.0000, Regular Loss=0.0340
Epoch 4: Train Loss=0.0248, Accuracy=99.27%
         Val Loss=0.0353, Accuracy=99.12%
         MMD Loss=0.0000, Regular Loss=0.0255
Epoch 5: Train Loss=0.0221, Accuracy=99.37%
         Val Loss=0.0312, Accuracy=99.27%
         MMD Loss=0.0000, Regular Loss=0.0221
Epoch 6: Train Loss=0.0185, Accuracy=99.42%
         Val Loss=0.0383, Accuracy=98.75%
         MMD Loss=0.0000, Regular Loss=0.0201
Epoch 7: Train Loss=0.0162, Accuracy=99.49%
         Val Loss=0.0648, Accuracy=98.47%
         MMD Loss=0.0000, Regular Loss=0.0162
Epoch 8: Train Loss=0.0134, Accuracy=99.55%
         Val Loss=0.0551, Accuracy=98.66%
         MMD Loss=0.0000, Regular Loss=0.0134
Epoch 9: Train Loss=0.0137, Accuracy=99.56%
         Val Loss=0.0289, Accuracy=99.15%
         MMD Loss=0.0000, Regular Loss=0.0137
Epoch 10: Train Loss=0.0133, Accuracy=99.59%
         Val Loss=0.0242, Accuracy=99.34%
         MMD Loss=0.0000, Regular Loss=0.0133
Epoch 11: Train Loss=0.0097, Accuracy=99.69%
         Val Loss=0.0470, Accuracy=99.01%
         MMD Loss=0.0000, Regular Loss=0.0097
Epoch 12: Train Loss=0.0096, Accuracy=99.68%
         Val Loss=0.0238, Accuracy=99.46%
         MMD Loss=0.0000, Regular Loss=0.0096
Epoch 13: Train Loss=0.0076, Accuracy=99.75%
         Val Loss=0.0516, Accuracy=98.95%
         MMD Loss=0.0000, Regular Loss=0.0076
Epoch 14: Train Loss=0.0106, Accuracy=99.70%
         Val Loss=0.0217, Accuracy=99.49%
         MMD Loss=0.0000, Regular Loss=0.0106
Epoch 15: Train Loss=0.0072, Accuracy=99.76%
         Val Loss=0.0188, Accuracy=99.56%
         MMD Loss=0.0000, Regular Loss=0.0072
Epoch 16: Train Loss=0.0054, Accuracy=99.82%
         Val Loss=0.0378, Accuracy=99.48%
         MMD Loss=0.0000, Regular Loss=0.0054
Epoch 17: Train Loss=0.0081, Accuracy=99.75%
         Val Loss=0.0300, Accuracy=99.42%
         MMD Loss=0.0000, Regular Loss=0.0081
Epoch 18: Train Loss=0.0074, Accuracy=99.81%
         Val Loss=0.0310, Accuracy=99.49%
         MMD Loss=0.0000, Regular Loss=0.0073
Epoch 19: Train Loss=0.0072, Accuracy=99.81%
         Val Loss=0.0300, Accuracy=99.51%
         MMD Loss=0.0000, Regular Loss=0.0084
Epoch 20: Train Loss=0.0073, Accuracy=99.78%
         Val Loss=0.0303, Accuracy=99.45%
         MMD Loss=0.0000, Regular Loss=0.0073
Training completed.
Model for train domain HujiPC to test domain HujiPC saved to exps/CNN_mmd2_0/HujiPC_to_HujiPC/weights/model_final_HujiPC_to_HujiPC.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=0.2380, Accuracy=92.31%
         Val Loss=0.5807, Accuracy=88.51%
         MMD Loss=0.0000, Regular Loss=0.2378
Epoch 2: Train Loss=0.0541, Accuracy=98.28%
         Val Loss=0.5937, Accuracy=89.22%
         MMD Loss=0.0000, Regular Loss=0.0540
Epoch 3: Train Loss=0.0291, Accuracy=99.03%
         Val Loss=0.6109, Accuracy=91.73%
         MMD Loss=0.0000, Regular Loss=0.0290
Epoch 4: Train Loss=0.0232, Accuracy=99.26%
         Val Loss=0.5742, Accuracy=90.65%
         MMD Loss=0.0000, Regular Loss=0.0232
Epoch 5: Train Loss=0.0190, Accuracy=99.33%
         Val Loss=0.7030, Accuracy=88.97%
         MMD Loss=0.0000, Regular Loss=0.0190
Epoch 6: Train Loss=0.0121, Accuracy=99.62%
         Val Loss=0.8469, Accuracy=86.77%
         MMD Loss=0.0000, Regular Loss=0.0121
Epoch 7: Train Loss=0.0131, Accuracy=99.59%
         Val Loss=0.8755, Accuracy=87.44%
         MMD Loss=0.0000, Regular Loss=0.0131
Epoch 8: Train Loss=0.0120, Accuracy=99.60%
         Val Loss=0.6314, Accuracy=94.39%
         MMD Loss=0.0000, Regular Loss=0.0120
Epoch 9: Train Loss=0.0131, Accuracy=99.61%
         Val Loss=0.9930, Accuracy=84.01%
         MMD Loss=0.0000, Regular Loss=0.0131
Epoch 10: Train Loss=0.0095, Accuracy=99.70%
         Val Loss=0.8858, Accuracy=88.14%
         MMD Loss=0.0000, Regular Loss=0.0104
Epoch 11: Train Loss=0.0115, Accuracy=99.61%
         Val Loss=0.7869, Accuracy=90.88%
         MMD Loss=0.0000, Regular Loss=0.0115
Epoch 12: Train Loss=0.0071, Accuracy=99.76%
         Val Loss=1.3694, Accuracy=81.89%
         MMD Loss=0.0000, Regular Loss=0.0071
Epoch 13: Train Loss=0.0058, Accuracy=99.83%
         Val Loss=1.3372, Accuracy=84.28%
         MMD Loss=0.0000, Regular Loss=0.0058
Epoch 14: Train Loss=0.0108, Accuracy=99.74%
         Val Loss=0.9355, Accuracy=91.32%
         MMD Loss=0.0000, Regular Loss=0.0108
Epoch 15: Train Loss=0.0073, Accuracy=99.78%
         Val Loss=1.1846, Accuracy=89.03%
         MMD Loss=0.0000, Regular Loss=0.0073
Epoch 16: Train Loss=0.0085, Accuracy=99.76%
         Val Loss=0.8734, Accuracy=92.81%
         MMD Loss=0.0000, Regular Loss=0.0085
Epoch 17: Train Loss=0.0069, Accuracy=99.79%
         Val Loss=1.4137, Accuracy=85.42%
         MMD Loss=0.0000, Regular Loss=0.0069
Epoch 18: Train Loss=0.0059, Accuracy=99.86%
         Val Loss=0.9153, Accuracy=93.10%
         MMD Loss=0.0000, Regular Loss=0.0059
Epoch 19: Train Loss=0.0061, Accuracy=99.85%
         Val Loss=0.8307, Accuracy=93.73%
         MMD Loss=0.0000, Regular Loss=0.0061
Epoch 20: Train Loss=0.0061, Accuracy=99.83%
         Val Loss=1.0828, Accuracy=87.33%
         MMD Loss=0.0000, Regular Loss=0.0061
Training completed.
Model for train domain HujiPC to test domain TLVunContainer1 saved to exps/CNN_mmd2_0/HujiPC_to_TLVunContainer1/weights/model_final_HujiPC_to_TLVunContainer1.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=0.2305, Accuracy=92.54%
         Val Loss=0.4141, Accuracy=91.73%
         MMD Loss=0.0000, Regular Loss=0.2325
Epoch 2: Train Loss=0.0596, Accuracy=98.19%
         Val Loss=0.3846, Accuracy=94.16%
         MMD Loss=0.0000, Regular Loss=0.0596
Epoch 3: Train Loss=0.0343, Accuracy=98.84%
         Val Loss=0.4776, Accuracy=93.25%
         MMD Loss=0.0000, Regular Loss=0.0343
Epoch 4: Train Loss=0.0244, Accuracy=99.26%
         Val Loss=0.5125, Accuracy=89.30%
         MMD Loss=0.0000, Regular Loss=0.0244
Epoch 5: Train Loss=0.0196, Accuracy=99.35%
         Val Loss=0.5120, Accuracy=93.08%
         MMD Loss=0.0000, Regular Loss=0.0196
Epoch 6: Train Loss=0.0184, Accuracy=99.43%
         Val Loss=0.3115, Accuracy=94.93%
         MMD Loss=0.0000, Regular Loss=0.0184
Epoch 7: Train Loss=0.0096, Accuracy=99.72%
         Val Loss=0.7023, Accuracy=87.99%
         MMD Loss=0.0000, Regular Loss=0.0096
Epoch 8: Train Loss=0.0150, Accuracy=99.55%
         Val Loss=0.4887, Accuracy=95.34%
         MMD Loss=0.0000, Regular Loss=0.0150
Epoch 9: Train Loss=0.0102, Accuracy=99.72%
         Val Loss=0.5024, Accuracy=96.16%
         MMD Loss=0.0000, Regular Loss=0.0104
Epoch 10: Train Loss=0.0101, Accuracy=99.72%
         Val Loss=0.5058, Accuracy=94.68%
         MMD Loss=0.0000, Regular Loss=0.0101
Epoch 11: Train Loss=0.0106, Accuracy=99.70%
         Val Loss=0.3914, Accuracy=95.49%
         MMD Loss=0.0000, Regular Loss=0.0106
Epoch 12: Train Loss=0.0076, Accuracy=99.77%
         Val Loss=0.7997, Accuracy=93.06%
         MMD Loss=0.0000, Regular Loss=0.0155
Epoch 13: Train Loss=0.0094, Accuracy=99.71%
         Val Loss=0.6065, Accuracy=94.95%
         MMD Loss=0.0000, Regular Loss=0.0093
Epoch 14: Train Loss=0.0073, Accuracy=99.81%
         Val Loss=0.6620, Accuracy=92.77%
         MMD Loss=0.0000, Regular Loss=0.0074
Epoch 15: Train Loss=0.0078, Accuracy=99.76%
         Val Loss=0.7747, Accuracy=92.44%
         MMD Loss=0.0000, Regular Loss=0.0078
Epoch 16: Train Loss=0.0059, Accuracy=99.80%
         Val Loss=0.6263, Accuracy=94.93%
         MMD Loss=0.0000, Regular Loss=0.0059
Epoch 17: Train Loss=0.0070, Accuracy=99.78%
         Val Loss=0.6967, Accuracy=94.43%
