Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2311, Accuracy=92.89%
Model for train domain CabSpicy1 to test domain HujiPC saved to exps/CNN_mmd2_1e-6/CabSpicy1_to_HujiPC/weights/model_final_CabSpicy1_to_HujiPC.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=42.17%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 2: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e-6/CabSpicy1_to_TLVunContainer1/weights/model_final_CabSpicy1_to_TLVunContainer1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=0.2946, Accuracy=90.32%
         Val Loss=0.4763, Accuracy=88.01%
         MMD Loss=0.0921, Regular Loss=0.2946
Epoch 2: Train Loss=0.0835, Accuracy=97.50%
         Val Loss=0.4389, Accuracy=90.81%
         MMD Loss=0.0933, Regular Loss=0.0835
Epoch 3: Train Loss=0.0477, Accuracy=98.52%
         Val Loss=0.5854, Accuracy=89.80%
         MMD Loss=0.0942, Regular Loss=0.0476
Epoch 4: Train Loss=0.0292, Accuracy=99.10%
         Val Loss=0.5990, Accuracy=91.23%
         MMD Loss=0.0941, Regular Loss=0.0292
Epoch 5: Train Loss=0.0231, Accuracy=99.30%
         Val Loss=0.8386, Accuracy=90.40%
         MMD Loss=0.0940, Regular Loss=0.0231
Epoch 6: Train Loss=0.0221, Accuracy=99.37%
         Val Loss=0.6750, Accuracy=92.23%
         MMD Loss=0.0939, Regular Loss=0.0221
Epoch 7: Train Loss=0.0205, Accuracy=99.29%
         Val Loss=0.5705, Accuracy=91.52%
         MMD Loss=0.0938, Regular Loss=0.0205
Epoch 8: Train Loss=0.0145, Accuracy=99.59%
         Val Loss=0.5125, Accuracy=92.89%
         MMD Loss=0.0938, Regular Loss=0.0145
Epoch 9: Train Loss=0.0113, Accuracy=99.65%
         Val Loss=0.7741, Accuracy=92.71%
         MMD Loss=0.0939, Regular Loss=0.0113
Epoch 10: Train Loss=0.0126, Accuracy=99.64%
         Val Loss=0.5275, Accuracy=92.73%
         MMD Loss=0.0938, Regular Loss=0.0131
Epoch 11: Train Loss=0.0110, Accuracy=99.69%
         Val Loss=0.4923, Accuracy=92.35%
         MMD Loss=0.0940, Regular Loss=0.0110
Epoch 12: Train Loss=0.0085, Accuracy=99.66%
         Val Loss=0.4737, Accuracy=93.87%
         MMD Loss=0.0938, Regular Loss=0.0085
Epoch 13: Train Loss=0.0077, Accuracy=99.77%
         Val Loss=0.5714, Accuracy=92.62%
         MMD Loss=0.0936, Regular Loss=0.0077
Epoch 14: Train Loss=0.0076, Accuracy=99.77%
         Val Loss=0.6077, Accuracy=92.31%
         MMD Loss=0.0938, Regular Loss=0.0076
Epoch 15: Train Loss=0.0064, Accuracy=99.77%
         Val Loss=0.7493, Accuracy=92.73%
         MMD Loss=0.0932, Regular Loss=0.0064
Epoch 16: Train Loss=0.0073, Accuracy=99.81%
         Val Loss=0.5262, Accuracy=93.83%
         MMD Loss=0.0932, Regular Loss=0.0073
Epoch 17: Train Loss=0.0049, Accuracy=99.84%
         Val Loss=0.5759, Accuracy=92.75%
         MMD Loss=0.0931, Regular Loss=0.0049
Epoch 18: Train Loss=0.0079, Accuracy=99.79%
         Val Loss=0.5926, Accuracy=92.89%
         MMD Loss=0.0930, Regular Loss=0.0079
Epoch 19: Train Loss=0.0049, Accuracy=99.86%
         Val Loss=0.8973, Accuracy=92.60%
         MMD Loss=0.0929, Regular Loss=0.0049
Epoch 20: Train Loss=0.0066, Accuracy=99.77%
         Val Loss=0.7101, Accuracy=93.02%
         MMD Loss=0.0932, Regular Loss=0.0066
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e-6/CabSpicy1_to_TLVunContainer2/weights/model_final_CabSpicy1_to_TLVunContainer2.pth
Running MMD experiment for train domain: HujiPC and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.42%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=0.2306
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain AwsCont saved to exps/CNN_mmd2_1e-6/HujiPC_to_AwsCont/weights/model_final_HujiPC_to_AwsCont.pth
Running MMD experiment for train domain: HujiPC and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.53%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=0.2241
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain BenContainer saved to exps/CNN_mmd2_1e-6/HujiPC_to_BenContainer/weights/model_final_HujiPC_to_BenContainer.pth
Running MMD experiment for train domain: HujiPC and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.99%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=0.2108
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain CabSpicy1 saved to exps/CNN_mmd2_1e-6/HujiPC_to_CabSpicy1/weights/model_final_HujiPC_to_CabSpicy1.pth
Running MMD experiment for train domain: HujiPC and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.52%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=0.2245
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain HujiPC saved to exps/CNN_mmd2_1e-6/HujiPC_to_HujiPC/weights/model_final_HujiPC_to_HujiPC.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=40.19%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e-6/HujiPC_to_TLVunContainer1/weights/model_final_HujiPC_to_TLVunContainer1.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.20%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=0.2402
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e-6/HujiPC_to_TLVunContainer2/weights/model_final_HujiPC_to_TLVunContainer2.pth
Running MMD experiment for train domain: TLVunContainer1 and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2722, Accuracy=91.72%
         Val Loss=0.7753, Accuracy=81.59%
         MMD Loss=0.0934, Regular Loss=0.2720
Epoch 2: Train Loss=0.0765, Accuracy=97.62%
         Val Loss=0.6857, Accuracy=86.38%
         MMD Loss=0.0945, Regular Loss=0.0769
Epoch 3: Train Loss=0.0490, Accuracy=98.45%
         Val Loss=0.8826, Accuracy=83.64%
         MMD Loss=0.0951, Regular Loss=0.0490
Epoch 4: Train Loss=0.0330, Accuracy=99.01%
         Val Loss=0.8271, Accuracy=84.11%
         MMD Loss=0.0948, Regular Loss=0.0333
Epoch 5: Train Loss=0.0262, Accuracy=99.18%
         Val Loss=0.8811, Accuracy=87.55%
         MMD Loss=0.0946, Regular Loss=0.0262
Epoch 6: Train Loss=0.0157, Accuracy=99.49%
         Val Loss=0.8791, Accuracy=87.08%
         MMD Loss=0.0949, Regular Loss=0.0157
Epoch 7: Train Loss=0.0140, Accuracy=99.58%
         Val Loss=0.7778, Accuracy=92.25%
         MMD Loss=0.0949, Regular Loss=0.0140
Epoch 8: Train Loss=0.0142, Accuracy=99.55%
         Val Loss=0.7315, Accuracy=89.60%
         MMD Loss=0.0947, Regular Loss=0.0142
Epoch 9: Train Loss=0.0140, Accuracy=99.55%
         Val Loss=0.9276, Accuracy=89.53%
         MMD Loss=0.0950, Regular Loss=0.0140
Epoch 10: Train Loss=0.0108, Accuracy=99.70%
         Val Loss=0.8932, Accuracy=91.75%
