Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2388, Accuracy=92.90%
Model for train domain CabSpicy1 to test domain HujiPC saved to exps/CNN_mmd2_1e-1/CabSpicy1_to_HujiPC/weights/model_final_CabSpicy1_to_HujiPC.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=42.17%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 2: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e-1/CabSpicy1_to_TLVunContainer1/weights/model_final_CabSpicy1_to_TLVunContainer1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=0.3039, Accuracy=90.24%
         Val Loss=0.5185, Accuracy=86.35%
         MMD Loss=0.0920, Regular Loss=0.2947
Epoch 2: Train Loss=0.0926, Accuracy=97.46%
         Val Loss=0.4659, Accuracy=90.73%
         MMD Loss=0.0930, Regular Loss=0.0832
Epoch 3: Train Loss=0.0582, Accuracy=98.47%
         Val Loss=0.5799, Accuracy=87.91%
         MMD Loss=0.0932, Regular Loss=0.0489
Epoch 4: Train Loss=0.0399, Accuracy=99.07%
         Val Loss=0.6285, Accuracy=91.31%
         MMD Loss=0.0934, Regular Loss=0.0305
Epoch 5: Train Loss=0.0323, Accuracy=99.23%
         Val Loss=0.6269, Accuracy=91.38%
         MMD Loss=0.0931, Regular Loss=0.0230
Epoch 6: Train Loss=0.0285, Accuracy=99.39%
         Val Loss=0.5837, Accuracy=92.23%
         MMD Loss=0.0929, Regular Loss=0.0194
Epoch 7: Train Loss=0.0241, Accuracy=99.54%
         Val Loss=0.6133, Accuracy=91.56%
         MMD Loss=0.0925, Regular Loss=0.0149
Epoch 8: Train Loss=0.0239, Accuracy=99.59%
         Val Loss=0.5342, Accuracy=91.21%
         MMD Loss=0.0928, Regular Loss=0.0146
Epoch 9: Train Loss=0.0209, Accuracy=99.65%
         Val Loss=0.4642, Accuracy=92.54%
         MMD Loss=0.0928, Regular Loss=0.0116
Epoch 10: Train Loss=0.0182, Accuracy=99.72%
         Val Loss=0.5723, Accuracy=91.98%
         MMD Loss=0.0929, Regular Loss=0.0099
Epoch 11: Train Loss=0.0237, Accuracy=99.67%
         Val Loss=0.5077, Accuracy=90.73%
         MMD Loss=0.0926, Regular Loss=0.0144
Epoch 12: Train Loss=0.0199, Accuracy=99.70%
         Val Loss=0.6055, Accuracy=91.67%
         MMD Loss=0.0930, Regular Loss=0.0106
Epoch 13: Train Loss=0.0168, Accuracy=99.74%
         Val Loss=0.5009, Accuracy=92.12%
         MMD Loss=0.0928, Regular Loss=0.0075
Epoch 14: Train Loss=0.0185, Accuracy=99.69%
         Val Loss=0.6245, Accuracy=93.37%
         MMD Loss=0.0925, Regular Loss=0.0093
Epoch 15: Train Loss=0.0162, Accuracy=99.77%
         Val Loss=0.6768, Accuracy=90.48%
         MMD Loss=0.0922, Regular Loss=0.0076
Epoch 16: Train Loss=0.0143, Accuracy=99.84%
         Val Loss=0.9022, Accuracy=91.15%
         MMD Loss=0.0922, Regular Loss=0.0051
Epoch 17: Train Loss=0.0163, Accuracy=99.81%
         Val Loss=0.7768, Accuracy=88.38%
         MMD Loss=0.0918, Regular Loss=0.0072
Epoch 18: Train Loss=0.0162, Accuracy=99.77%
         Val Loss=0.9571, Accuracy=88.92%
         MMD Loss=0.0920, Regular Loss=0.0070
Epoch 19: Train Loss=0.0146, Accuracy=99.81%
         Val Loss=0.7003, Accuracy=92.71%
         MMD Loss=0.0921, Regular Loss=0.0054
Epoch 20: Train Loss=0.0137, Accuracy=99.86%
         Val Loss=0.6737, Accuracy=91.81%
         MMD Loss=0.0920, Regular Loss=0.0049
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e-1/CabSpicy1_to_TLVunContainer2/weights/model_final_CabSpicy1_to_TLVunContainer2.pth
Running MMD experiment for train domain: HujiPC and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.45%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=0.2282
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain AwsCont saved to exps/CNN_mmd2_1e-1/HujiPC_to_AwsCont/weights/model_final_HujiPC_to_AwsCont.pth
Running MMD experiment for train domain: HujiPC and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.48%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=0.2250
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain BenContainer saved to exps/CNN_mmd2_1e-1/HujiPC_to_BenContainer/weights/model_final_HujiPC_to_BenContainer.pth
Running MMD experiment for train domain: HujiPC and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=93.13%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=0.2094
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain CabSpicy1 saved to exps/CNN_mmd2_1e-1/HujiPC_to_CabSpicy1/weights/model_final_HujiPC_to_CabSpicy1.pth
Running MMD experiment for train domain: HujiPC and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.57%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=0.2214
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain HujiPC saved to exps/CNN_mmd2_1e-1/HujiPC_to_HujiPC/weights/model_final_HujiPC_to_HujiPC.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=40.21%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e-1/HujiPC_to_TLVunContainer1/weights/model_final_HujiPC_to_TLVunContainer1.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.25%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=0.2375
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e-1/HujiPC_to_TLVunContainer2/weights/model_final_HujiPC_to_TLVunContainer2.pth
Running MMD experiment for train domain: TLVunContainer1 and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2828, Accuracy=91.57%
         Val Loss=0.7551, Accuracy=82.26%
         MMD Loss=0.0933, Regular Loss=0.2732
Epoch 2: Train Loss=0.0854, Accuracy=97.57%
         Val Loss=0.6546, Accuracy=85.23%
         MMD Loss=0.0940, Regular Loss=0.0781
Epoch 3: Train Loss=0.0575, Accuracy=98.57%
         Val Loss=0.8626, Accuracy=86.13%
         MMD Loss=0.0942, Regular Loss=0.0481
Epoch 4: Train Loss=0.0382, Accuracy=99.13%
         Val Loss=0.9719, Accuracy=87.64%
         MMD Loss=0.0939, Regular Loss=0.0288
Epoch 5: Train Loss=0.0347, Accuracy=99.18%
         Val Loss=0.7318, Accuracy=87.50%
         MMD Loss=0.0939, Regular Loss=0.0253
Epoch 6: Train Loss=0.0260, Accuracy=99.44%
         Val Loss=1.2899, Accuracy=88.80%
         MMD Loss=0.0938, Regular Loss=0.0177
Epoch 7: Train Loss=0.0317, Accuracy=99.33%
         Val Loss=0.8312, Accuracy=92.16%
         MMD Loss=0.0938, Regular Loss=0.0224
Epoch 8: Train Loss=0.0239, Accuracy=99.60%
         Val Loss=0.9986, Accuracy=89.36%
         MMD Loss=0.0938, Regular Loss=0.0146
Epoch 9: Train Loss=0.0257, Accuracy=99.55%
         Val Loss=0.9844, Accuracy=89.02%
         MMD Loss=0.0936, Regular Loss=0.0166
Epoch 10: Train Loss=0.0198, Accuracy=99.68%
         Val Loss=1.0701, Accuracy=90.40%
