Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=1.1340, Accuracy=92.77%
Model for train domain CabSpicy1 to test domain HujiPC saved to exps/CNN_mmd2_1e1/CabSpicy1_to_HujiPC/weights/model_final_CabSpicy1_to_HujiPC.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=42.17%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 2: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=22.93%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e1/CabSpicy1_to_TLVunContainer1/weights/model_final_CabSpicy1_to_TLVunContainer1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=1.1906, Accuracy=90.25%
         Val Loss=0.6990, Accuracy=82.65%
         MMD Loss=0.0892, Regular Loss=0.2989
Epoch 2: Train Loss=0.9749, Accuracy=97.09%
         Val Loss=0.6926, Accuracy=83.92%
         MMD Loss=0.0883, Regular Loss=0.0928
Epoch 3: Train Loss=0.9365, Accuracy=97.98%
         Val Loss=1.1639, Accuracy=78.82%
         MMD Loss=0.0877, Regular Loss=0.0599
Epoch 4: Train Loss=0.9148, Accuracy=98.64%
         Val Loss=1.2133, Accuracy=77.47%
         MMD Loss=0.0874, Regular Loss=0.0410
Epoch 5: Train Loss=0.8994, Accuracy=99.06%
         Val Loss=1.4883, Accuracy=81.32%
         MMD Loss=0.0871, Regular Loss=0.0289
Epoch 6: Train Loss=0.8982, Accuracy=99.12%
         Val Loss=1.7760, Accuracy=78.35%
         MMD Loss=0.0870, Regular Loss=0.0290
Epoch 7: Train Loss=0.8873, Accuracy=99.40%
         Val Loss=1.7373, Accuracy=75.77%
         MMD Loss=0.0867, Regular Loss=0.0210
Epoch 8: Train Loss=0.8813, Accuracy=99.47%
         Val Loss=1.1064, Accuracy=86.24%
         MMD Loss=0.0866, Regular Loss=0.0162
Epoch 9: Train Loss=0.8832, Accuracy=99.43%
         Val Loss=1.5269, Accuracy=79.88%
         MMD Loss=0.0865, Regular Loss=0.0190
Epoch 10: Train Loss=0.8755, Accuracy=99.54%
         Val Loss=2.4289, Accuracy=73.63%
         MMD Loss=0.0862, Regular Loss=0.0152
Epoch 11: Train Loss=0.8763, Accuracy=99.54%
         Val Loss=1.1471, Accuracy=79.09%
         MMD Loss=0.0862, Regular Loss=0.0154
Epoch 12: Train Loss=0.8755, Accuracy=99.56%
         Val Loss=2.2539, Accuracy=73.90%
         MMD Loss=0.0861, Regular Loss=0.0149
Epoch 13: Train Loss=0.8689, Accuracy=99.69%
         Val Loss=1.5266, Accuracy=76.75%
         MMD Loss=0.0859, Regular Loss=0.0109
Epoch 14: Train Loss=0.8658, Accuracy=99.70%
         Val Loss=2.1291, Accuracy=74.31%
         MMD Loss=0.0858, Regular Loss=0.0087
Epoch 15: Train Loss=0.8682, Accuracy=99.66%
         Val Loss=3.3892, Accuracy=69.87%
         MMD Loss=0.0858, Regular Loss=0.0115
Epoch 16: Train Loss=0.8696, Accuracy=99.64%
         Val Loss=3.1925, Accuracy=76.91%
         MMD Loss=0.0858, Regular Loss=0.0121
Epoch 17: Train Loss=0.8648, Accuracy=99.73%
         Val Loss=2.2947, Accuracy=74.73%
         MMD Loss=0.0855, Regular Loss=0.0105
Epoch 18: Train Loss=0.8658, Accuracy=99.72%
         Val Loss=2.1459, Accuracy=72.76%
         MMD Loss=0.0856, Regular Loss=0.0105
Epoch 19: Train Loss=0.8610, Accuracy=99.76%
         Val Loss=2.0875, Accuracy=71.78%
         MMD Loss=0.0854, Regular Loss=0.0075
Epoch 20: Train Loss=0.8677, Accuracy=99.62%
         Val Loss=2.1256, Accuracy=73.98%
         MMD Loss=0.0857, Regular Loss=0.0110
Training completed.
Model for train domain CabSpicy1 to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e1/CabSpicy1_to_TLVunContainer2/weights/model_final_CabSpicy1_to_TLVunContainer2.pth
Running MMD experiment for train domain: HujiPC and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.04%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=0.2417
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=45.96%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain AwsCont saved to exps/CNN_mmd2_1e1/HujiPC_to_AwsCont/weights/model_final_HujiPC_to_AwsCont.pth
Running MMD experiment for train domain: HujiPC and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.27%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=0.2345
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=20.50%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain BenContainer saved to exps/CNN_mmd2_1e1/HujiPC_to_BenContainer/weights/model_final_HujiPC_to_BenContainer.pth
Running MMD experiment for train domain: HujiPC and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.56%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=0.2313
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=23.36%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain CabSpicy1 saved to exps/CNN_mmd2_1e1/HujiPC_to_CabSpicy1/weights/model_final_HujiPC_to_CabSpicy1.pth
Running MMD experiment for train domain: HujiPC and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=nan, Accuracy=92.04%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=0.2388
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=26.31%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain HujiPC saved to exps/CNN_mmd2_1e1/HujiPC_to_HujiPC/weights/model_final_HujiPC_to_HujiPC.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=nan, Accuracy=40.21%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=7.97%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e1/HujiPC_to_TLVunContainer1/weights/model_final_HujiPC_to_TLVunContainer1.pth
Running MMD experiment for train domain: HujiPC and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=nan, Accuracy=91.80%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=0.2543
Epoch 2: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 3: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 4: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 5: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 6: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 7: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 8: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 9: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 10: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 11: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 12: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 13: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 14: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 15: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 16: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 17: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 18: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 19: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Epoch 20: Train Loss=nan, Accuracy=28.59%
         Val Loss=nan, Accuracy=6.77%
         MMD Loss=nan, Regular Loss=nan
Training completed.
Model for train domain HujiPC to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e1/HujiPC_to_TLVunContainer2/weights/model_final_HujiPC_to_TLVunContainer2.pth
Running MMD experiment for train domain: TLVunContainer1 and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=1.1815, Accuracy=91.25%
         Val Loss=0.8915, Accuracy=76.69%
         MMD Loss=0.0898, Regular Loss=0.2862
Epoch 2: Train Loss=0.9656, Accuracy=97.42%
         Val Loss=0.8466, Accuracy=83.19%
         MMD Loss=0.0884, Regular Loss=0.0853
Epoch 3: Train Loss=0.9289, Accuracy=98.30%
         Val Loss=0.7838, Accuracy=83.32%
         MMD Loss=0.0878, Regular Loss=0.0545
Epoch 4: Train Loss=0.9117, Accuracy=98.71%
         Val Loss=1.0564, Accuracy=80.04%
         MMD Loss=0.0873, Regular Loss=0.0425
Epoch 5: Train Loss=0.8963, Accuracy=99.11%
         Val Loss=1.0782, Accuracy=83.53%
         MMD Loss=0.0870, Regular Loss=0.0293
Epoch 6: Train Loss=0.8861, Accuracy=99.33%
         Val Loss=1.0573, Accuracy=84.22%
         MMD Loss=0.0868, Regular Loss=0.0211
Epoch 7: Train Loss=0.8873, Accuracy=99.36%
         Val Loss=0.8333, Accuracy=86.49%
         MMD Loss=0.0868, Regular Loss=0.0224
Epoch 8: Train Loss=0.8848, Accuracy=99.39%
         Val Loss=1.3514, Accuracy=80.34%
         MMD Loss=0.0868, Regular Loss=0.0203
Epoch 9: Train Loss=0.8794, Accuracy=99.45%
         Val Loss=0.9507, Accuracy=83.99%
         MMD Loss=0.0865, Regular Loss=0.0179
Epoch 10: Train Loss=0.8759, Accuracy=99.58%
         Val Loss=1.2652, Accuracy=82.86%
         MMD Loss=0.0865, Regular Loss=0.0144
